"event_code", "event_name"
107763, "教學特優教師「會計學進階」課程觀課交流"
107762, "全英班1"
107761, "全英班"
107760, "淡江大學理學院國際化策進委員會112學年度第1次會議"
107759, "淡江大學商管學院管理科學學系112學年度第1學期第2次招生會議"
107758, "淡江大學商管學院管理科學學系112學年度第1學期第2次課程會議"
107757, "淡江大學商管學院管理科學學系112學年度第1學期第2次系務會議"
107756, "商管學院碩士在職專班（同等學力第７條）考生資格審查小組會議"
107755, "112學年度第1學期財務處個資暨數位能力內部稽核結束會議"
107754, "112學年度第1學期財務處個資暨數位能力內部稽核起始會議"
107753, "淡江大學112學年度第1學期個資暨數位能力內部稽核會議"
107752, "大傳系112學年度第1學期第3次系務會議"
107751, "淡江大學經濟學系112學年度第1學期研究發展基金管理委員會會議"
107750, "校務研究中心校務研究解密資料庫"
107748, "「山野活動與環境探索」課程觀課交流 (學動組黃谷臣教授)"
107746, "歲末歡聚樂無窮"
107744, "淡江大學師資培育中心112學年度第1學期教育實習工作小組第7次會議"
107743, "教學實踐研究升等經驗分享(林嘉琪老師)"
107742, "2024全國大專院校外交與國安決策模擬營籌備會議(第4次)"
107741, "淡江大學工學院建築學系112學年度第1學期第3次系務會議"
107740, "秘書處112學年度第1學期個資暨數位能力內部稽核"
107739, "淡江大學研究發展處112學年度第1學期數位能力內部稽核-起始會議"
107738, "淡江大學研究發展處112學年度第1學期數位能力內部稽核-結束會議"
107737, "法文系-法文系112-1學期模擬面試活動座談會"
107736, "2024越南肯特大學附屬實習高中來訪接待工作會議"
107735, "學生通過英語能力檢定畢業門檻比率配套措施會議"
107734, "專案發展組112年12月TQM小組會議"
107733, "研究發展處112學年度第1學期第10次QCC小組會議"
107732, "系務會議"
107731, "敬邀參加「改斜歸正遠離筋骨酸痛」講座。"
107730, "112學年度第2學期會計審計實習行前說明會"
107729, "淡江大學校務發展計畫主軸五112學年度第2次執行進度檢討會議"
107728, "淡江大學未來化委員會112學年度第1學期第1次會議"
107727, "淡江大學體育事務處募款委員會112學年度第3次會議"
107726, "112學年度第1學期商管學院個資暨數位能力內部稽核結束會議"
107725, "112學年度第1學期商管學院個資暨數位能力內部稽核起始會議"
107724, "淡江大學覺生紀念圖書館112學年度第2次館務會議"
107723, "公行系113學年度大學「申請入學」線上模擬審查會議"
107721, "112學年度研究發展處產學媒合會"
107720, "淡江大學112學年度校務發展計畫預期成效填報第1次說明會"
107719, "校園傳染病防治說明會"
107718, "113學年度國際企業學系碩士在職專班同等學力第7條報考資格審查會議"
107717, "淡江大學112學年度校務發展計畫第1次執行會議"
107716, "淡江大學外國語文學院日本語文學系112學年度第1學期第2次系務會議"
107715, "112學年度第1學期個人資料管理制度內部稽核人力資源處結束會議"
107714, "112學年度第1學期個人資料管理制度內部稽核人力資源處起始會議"
107713, "112學年第2學期第1次電腦維修服務隊隊員訓練"
107712, "113學年度國際企業學系碩士在職專班同等學力第7條報考資格審查會議"
107711, "淡江大學圖書館自動化小組112學年度第2次會議"
107710, "EMI教學經驗分享：以經濟學為例"
107709, "第13屆品管圈競賽-救火圈討論會議"
107708, "商管學院「資訊概論」課程規劃第2次工作會議"
107707, "淡江大學國際企業學系112學年度日間學士班寒假轉學生 招生考試書面審查委員會議(國際商學全英語組)"
107706, "淡江大學個人資料管理制度暨數位能力內部稽核 結束會議"
107705, "MCtest1130104"
107704, "TEST1130104"
107703, "test1130104"
107702, "淡江大學 MS 3AP數位能力內部稽核會議"
107701, "淡江大學MS3AP數位能力內部稽核會議"
107700, "電機系112學年度第1學期第4次系務會議"
107699, "淡江大學國際企業學系112學年度日間學士班寒假轉學生 招生考試書面審查委員會議(經貿管理組)"
107698, "淡江大學高齡健康管理學研究所112學年度第1學期第3次所務會議"
107697, "淡江大學高齡健康管理學研究所112學年度第1學期第3次所務會議"
107696, "淡江大學教育與未來設計學系112學年度第1學期第4次系務會議"
107695, "淡江大學收據管理系統開發討論協調會議"
107694, "工學院暨AI創智學院112學年度第1學期第4次臨時主管會議"
107693, "文學院資傳系112學年度第1學期第3次系務會議"
107692, "淡江大學體育事務處教師評審委員會112學年度第9次會議會議紀錄"
107691, "淡江大學體育事務處教師評審委員會112學年度第9次會議"
107690, "淡江大學國際事務學院112學年度第1學期個人資料管理制度暨數位能力內部稽核-結束會議"
107689, "淡江大學國際事務學院112學年度第1學期個人資料管理制度暨數位能力內部稽核-起始會議"
107688, "淡江大學商管學院產業經濟學系112學年度第1學期第3次系課程委員會議"
107687, "淡江大學個人資料管理制度暨數位能力內部稽核"
107686, "淡江大學商管學院產業經濟學系112學年度第1學期第3次系務會議"
107685, "淡江大學土木系112學年度第1學期第3次系務會議"
107684, "淡江大學工學院土木工程學系112學年度第1學期第1次系預算委員會會議"
107683, "資工系112學年度第1學期程式競賽育成小組會議"
107682, "112學年度全面品質管理教育訓練"
107681, "淡江大學兩岸學術合作專案小組112學年度第1次會議"
107680, "淡江大學國際化國際交流委員會112學年度第2次會議"
107679, "淡江大學體育事務處112學年度第1學期第4次TQM會議"
107678, "淡江大學AI創智學院人工智慧學系112年度智慧製造跨域整合人才培育聯盟計畫簽到單"
107677, "淡江大學文錙藝術中心個人資料管理制度暨數位能力 內部稽核起始會議"
107676, "淡江大學文錙藝術中心個人資料管理制度暨數位能力 內部稽核結束會議"
107675, "淡江大學環境保護及安全衛生委員會112學年度第2次會議議程"
107674, "112學年度物理系品管圈活動第9次會議"
107673, "112學年度修繕採購委員會第5次會議"
107672, "淡江大學校務發展計畫主軸三112學年度第1次執行進度檢討會議"
107671, "研究發展處112學年度第1學期第9次QCC小組會議"
107670, "淡江大學化學工程與材料工程學系112學年度第1學期第6次募款暨獎學金委員會議"
107669, "國際觀光管理學系全英語學士班112學年度第1學期第2次系務會議"
107668, "國際觀光管理學系全英語學士班112學年度第1學期第2次課程委員會會議"
107667, "教務處永續報告書諮詢服務會議"
107666, "淡江大學國際事務學院募款管理委員會112學年度第1學期第5次會議"
107665, "淡江大學圖書館典閱組112學年度第2次組務會議"
107664, "行前會議/AI 軟 體的應用試行"
