"event_code", "event_name"
118240, "淡江大學大眾傳播學系與資訊傳播學系第3次整併並更名籌備會"
118239, "機車研究社-輪胎拆裝"
118238, "淡江大學教育科技學系課程委員會114學年度第1學期第2次會議"
118237, "淡江大學教育科技學系系務會議114學年度第1學期第5次會議"
118236, "淡江大學教育科技學系114學年度第1學期第3次TQM會議"
118235, "淡江大學教育學院教育科技學系招生委員會115學年度第2次會議"
118234, "校友捐款收據討論會"
118233, "淡江大學體育事務處課程委員會114學年度第2次會議"
118232, "114學年度個人資料侵害事件通報與處理演練"
118231, "淡江大學體育事務處教師評審委員會114學年度第10次會議會議紀錄"
118230, "電腦硬體研習社-社團AI與資訊推廣活動-智網行動：從一條線啟動AI時代"
118229, "淡江大學體育事務處教師評審委員會114學年度第10次會議"
118228, "淡江大學114學年度商管學院企業管理學系教師評審委員會第10次會議紀錄陳閱單"
118227, "淡江大學114學年度商管學院企業管理學系教師評審委員會第10次會議"
118226, "淡江大學114學年度工學院建築學系教師評審委員會第7次會議"
118225, "淡江大學114學年度工學院建築學系教師評審委員會第7次會議(陳閱單)"
118224, "全英中心114學年度淡江大學資通安全管理制度內部稽核(結束會議)"
118223, "全英中心114學年度淡江大學資通安全管理制度內部稽核(起始會議)"
118222, "114學年度「大專校院學生雙語化學習計畫」加碼經費編列會議"
118221, "淡江大學圖書館典藏閱覽組114學年度第4次TQM小組會議"
118220, "114學年度中國語文能力表達課程新編教材說明會"
118219, "熱門舞蹈社-金勾盃"
118218, "淡江大學中國文學學系114學年度第1學期第2次系務會議"
118217, "淡江大學中國文學學系114學年度第1學期第3次系務會議"
118216, "攝影社-基礎用燈與棚拍"
118215, "程式交易社-期末聖誕大會"
118214, "證券研究社-清流君-ETF資產配置、長期投資或因子選股策略"
118213, "淡江大學英文學系募款委員會114學年度第3次會議"
118212, "資傳學會-終極聖誕老人大對決 ——世界上只能有一種聖誕老人！！！"
118211, "英文學系學生校外實習委員會114學年度第1學期第1次會議"
118210, "淡江大學教務處註冊課務發展中心TQM小組114學年度第4次會議"
118209, "淡江大學鑫馬影音社-影音產製講座"
118208, "統計學會-桌遊大賽 終極桌計戰"
118206, "外國語文學院 英文學系 114學年度第1學期第2次課程委員會會議"
118205, "淡江大學高齡健康管理學研究所暨智慧照護產業學研究所 114學年度第4次教師評審委員會會議"
118204, "淡江大學高齡健康管理學研究所暨智慧照護產業學研究所 114學年度第4次教師評審委員會會議"
118203, "淡江大學114學年度智慧照護產業學研究所第1學期第2次所務會議"
118202, "淡江大學高齡健康管理學研究所114學年度第1學期第2次所務會議"
118201, "教科學會-教科金頭腦"
118200, "軟網社-12/9社課"
118199, "日本學生會-日台交流會"
118198, "淡江大學114學年度商管學院會計學系教師評審委員會第10次會議紀錄(陳閱單)"
118197, "淡江大學114學年度商管學院會計學系教師評審委員會第10次會議簽到單"
118196, "歐洲語文學系學會-歐語系第一屆期中系大會"
118195, "弦樂社-樂團練習"
118194, "淡江扶青社-職業分享講座2"
118193, "禪學社-社課(七)"
118192, "膳食督導義務工作團-期末社員大會"
118191, "淡江大學114學年度商管學院資訊管理學系 教師評審委員會第7次會議"
118189, "文學院114學年度第4次品管圈討論會議"
118188, "淡江大學教務處教師評審委員會114學年度第６次會議"
118187, "日文學會-日台交流活動"
118186, "淡江旅行社-美洲新球漫遊"
118185, "事務整備組114年12月TQM小組會議"
118184, "淡江大學英文學系系務會議114學年度第1學期第3次會議"
118183, "114學年度行副室個人資料管理制度內部稽核結束會議"
118182, "淡江大學AI創智學院人工智慧學系114學年度第1學期第3次TQM會議"
118181, "教育學院114學年度第1學期個資暨數位能力內部稽核結束會議"
118180, "教育學院114學年度第1學期個資暨數位能力內部稽核起始會議"
118179, "114學年度行副室個人資料管理制度內部稽核起始會議"
118178, "淡江大學人工智慧學系114學年度教師評審委員會第6次會議"
118177, "114學年度第1學期推廣教育處各中心TQM小組第3次會議"
118176, "研究發展處數據資料視覺化第5次工作坊"
118175, "淡江大學理學院114學年度第2次募款管理委員會議"
118168, "【微學分】AI實作體驗工作坊-「微軟語音AI應用」場次02"
118167, "穿搭秘訣：輕鬆打造自信造型，讓你成為焦點！"
118166, "淡江大學歐語系德文組班代,系學會幹部及德語特區輔導座談"
118165, "大學社會責任實踐計畫辦公室114年度第4次室務會議"
118164, "淡江大學航空太空工程學系114學年度第1學期第4次TQM會議"
118163, "114-1-9 資訊處主管工作會議"
118162, "星相社-聖誕占卜週"
118161, "創意造型氣球社-聖誕佈置"
118160, "國際暨兩岸事務處114年度個人資料管理制度內部稽核結束會議"
118159, "國際暨兩岸事務處114年度個人資料管理制度內部稽核啟始會議"
118158, "淡江大學商管學院風險管理與保險學系 學生校外實習委員會114學年度第2次會議"
118157, "淡江大學工學院電機工程學系114學年度第1學期第4次TQM小組會議"
118156, "淡江大學工學院電機工程學系114學年度第1學期第4次系學審委員會議"
118155, "【微學分】AI實作體驗工作坊-「微軟語音AI應用」場次01"
118154, "淡江大學資訊工程學系114學年度第1學期第2次系課程委員會議"
118153, "淡江大學資訊工程學系114學年度第1學期第2次系務會議"
118152, "【招生專業化發展計畫】招生專業化經驗分享說明會"
118151, "淡江大學品質保證稽核處114學年度QM業務小組第1次會議"
118150, "土木系114學年度第一學期第3次TQM會議"
118149, "花式扯鈴社-期中講座-全國賽 賽前分析"
118148, "羽球社-家族對抗賽"
118147, "淡江大學跑酷社-期末跑酷檢定"
118146, "中文系羽-114上學期隊內對抗賽"
118145, "淡江大學種子課輔社-期末社員大會暨聖誕節活動-《種子的收穫慶典》"
118144, "弓道社-114學年第一學期弓具維修講習"
118143, "淡江大學114學年度第1次未撥薪討論會"
118142, "鋼琴社-期末鋼琴音樂會執行認證"
118141, "微軟校園雲端學生大使-技術講習(六)"
118140, "證券研究社-陳唯泰-2026年Q1投資展望與嫁妝股選股術"
118139, "二齊校友會-小桃的奇幻YA市"
118138, "淡江大學文錙藝術中心114年度個資稽核結束會議"
118137, "淡江大學文錙藝術中心114年度個資稽核起始會議"
118136, "職工人事評議委員會114學年度第1次會議"
118135, "淡江大學工學院電機工程學系114學年度教師評審委員會第10次會議"
118134, "114學年第1學期台北校園自衛消防演練"
118133, "淡江大學工學院電機工程學系114學年度第1學期第4次系務會議"
118132, "淡江大學114學年度文學院資訊與圖書館學系教師評審委員會第6次會議 陳閱單"
118131, "淡江大學114學年度文學院資訊與圖書館學系教師評審委員會第6次會議 簽到單"
118130, "淡江大學體育事務處募款委員會114學年度第2次會議"
118129, "115碩博甄試委員簽到單"
118128, "淡江戰略論壇｜AI時代的大國競爭：經濟與戰略的交集與聯集"
118127, "淡江大學國際事務學院國際觀光管理學系全英語學士班114學年度第1學期第3次TQM會議"
118126, "114學年度第1學期榮譽學程(B班)-12/18"
118125, "114學年度第1學期榮譽學程(A班)-12/15"
118124, "淡江大學國際事務學院國際觀光管理學系全英語學士班114學年度第1學期第1次課程委員會會議"
118123, "淡江大學人力資源處管理企劃組114學年度第4次TQM小組會議"
118122, "管理企劃組114學年度第1學期第3次組務會議"
118121, "114-1「社會議題探索暨實踐課程」專題7部落旅行活動"
118120, "【微學分】AI Labs GPT 實作工作坊 - Flow & RAG 實作"
118119, "插花社-花展"
118118, "淡江大學合氣道社-合氣道專項肌力與體適能研討會"
